session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,uid
7903,196,298,5,17,18,196,298,18,5,17,237
7904,18,298,196,17,5,5,196,298,18,196,237
7905,5,17,5,17,5,18,196,298,5,17,237
7906,5,196,18,298,5,18,298,17,5,196,237
7907,5,298,196,5,18,196,17,5,17,196,237
7908,298,18,5,5,5,196,298,18,17,196,237
7909,5,2,2,9,2,6,2975,3967,3968,3969,237
7910,3970,3971,2976,2977,3972,2978,2979,3973,3974,3975,237
7911,2980,244,3976,3977,1699,3978,1048,415,857,1699,237
7912,1048,197,200,123,3979,1699,1048,3980,2978,2976,237
7913,4,2981,1699,171,1699,3981,2981,5,123,197,237
7914,171,197,123,1048,5,345,1048,1048,1048,123,237
7915,197,200,1048,1674,1048,294,298,196,2,196,237
7916,2,17,5,18,5,18,44,298,196,17,237
7917,24,9,28,2,2,9,298,196,2,5,237
7918,18,9,17,5,2,1048,6,2977,2979,415,237
7919,2975,18,5,17,477,2980,2,3982,212,212,237
7920,834,6,229,229,17,196,298,18,5,477,237
7921,28,4,28,28,24,6,2,2,9,2,237
7922,9,2379,2,2379,2982,3,2379,2982,3,2,237
7923,1385,1499,3983,17,3984,22,9,3985,5,2,237
7924,193,44,18,22,1385,20,6,5,10,20,237
7925,1499,22,2983,10,17,18,5,2983,1499,6,237
7926,1499,22,18,1499,5,17,18,1499,22,17,237
7927,20,2,2,9,4,2,10,4,2,30,237
7928,3,6,28,28,4,10,30,4,6,3,237
7929,24,9,24,24,24,28,28,24,24,2,237
7930,6,9,318,6,24,28,24,24,24,28,237
7931,2,6,18,196,298,5,2,17,5,17,237
7932,5,18,298,196,9,4,318,4,2,2,237
7933,4,2,2,9,24,28,2,6,2,9,237
7934,2,266,9,2,9,17,196,298,18,5,237
7935,4,4,24,51,4,9,6,4,9,4,237
7936,9,51,6,44,17,5,18,298,196,5,237
7937,6,2,28,28,4,30,6,3,10,6,237
7938,51,9,4,28,9,4,6,28,24,24,237
7939,2,3986,9,2,2,292,292,292,292,292,237
7940,2,196,4,24,9,28,196,17,24,298,237
7941,5,18,9,433,2,433,5,1644,433,28,237
7942,51,4,6,433,5,2,2,1326,1326,1326,237
7943,4,2984,1326,2984,2985,2985,3987,1326,1326,1326,237
7944,1910,1910,28,28,4,24,2,2,3,6,237
7945,314,314,2,196,3,6,298,6,196,44,237
7946,298,18,6,17,10,5,196,6,196,6,237
7947,196,18,298,5,17,10,2,4,2,3,237
7948,4,10,2,2,10,4,6,3,3,4,237
7949,3,21,27,6,27,21,30,10,6,4,237
7950,9,3,28,30,4,9,6,28,4,9,237
7951,24,10,28,6,24,4,4,24,28,9,237
7952,4,28,28,10,28,28,28,28,30,28,237
7953,21,51,3,9,28,4,4,51,4,6,237
7954,43,6,6,2,24,9,28,9,9,196,237
7955,2,18,196,17,2,298,196,5,6,196,237
7956,298,18,17,196,196,5,2,24,6,9,237
7957,4,28,2,9,274,798,1084,2,26,798,237
7958,1084,798,798,798,26,798,6,196,18,196,237
7959,17,5,298,196,18,5,298,196,17,6,237
7960,196,196,17,298,18,5,798,26,798,102,237
7961,179,1255,180,40,26,40,40,40,180,179,237
7962,40,40,179,180,180,40,40,798,26,6,237
7963,798,102,798,26,179,180,180,179,40,40,237
7964,40,40,798,9,26,24,9,28,798,26,237
7965,798,798,26,40,40,40,196,196,18,17,237
7966,298,196,5,196,18,196,5,298,17,6,237
7967,196,17,298,5,196,18,4,6,2,9,237
7968,9,2,9,2,266,453,453,416,416,453,237
7969,28,2,24,2,9,31,2,186,926,18,237
7970,926,44,6,17,157,926,10,5,926,6,237
7971,10,926,926,18,157,17,5,926,926,17,237
7972,18,5,5,5,5,5,5,5,5,2,237
7973,2,17,18,926,5,2986,2,3,9,9,237
7974,3,2,2986,292,9,2,292,292,292,292,237
7975,292,292,292,292,292,508,292,508,508,508,237
7976,2,9,508,24,508,508,508,508,508,508,237
7977,28,508,292,24,9,28,424,4,10,21,237
7978,4,27,10,21,27,4,30,6,9,30,237
7979,4,6,28,10,4,9,28,28,24,3,237
7980,3,6,10,24,9,24,28,9,4,2,237
7981,3,9,2,9,3,1962,43,2,1962,4,237
7982,24,28,2,2,1962,2,887,1500,1963,2,237
7983,9,1216,887,1217,3988,1196,1700,261,261,261,237
7984,6,1217,887,1216,887,887,1462,1216,1217,887,237
7985,887,1216,1327,1217,887,9,2,9,2,2987,237
7986,2,1701,778,4,1701,24,1701,2987,3,778,237
7987,3989,5,3990,3,211,3991,1701,28,1701,2,237
7988,9,54,62,2,9,142,62,54,86,2,237
7989,86,9,2,62,54,2,9,62,2,54,237
7990,86,62,2,2,28,9,4,24,2,54,237
7991,86,62,9,2,2,9,2,9,2,2,237
7992,28,2,2,2,292,292,88,292,292,508,237
7993,292,292,292,292,292,508,508,508,3992,508,237
7994,508,24,28,508,508,508,508,4,292,24,237
7995,28,9,2,2,10,2,10,1500,887,2,237
7996,1216,1217,1500,887,3993,261,261,2,1702,1702,237
7997,44,18,17,5,2,5,17,18,1702,3,237
7998,5,3,2,1702,5,17,18,1702,18,5,237
7999,17,5,17,18,18,5,17,10,5,17,237
8000,6,24,28,2,2,2,9,2,9,6,237
8001,10,9,2,28,24,4,4,28,3,6,237
8002,4,9,51,28,4,218,548,24,28,4,237
8003,51,51,6,9,4,24,28,2,4,2,237
8004,9,24,28,9,4,4,28,24,4,9,237
8005,4,4,28,4,24,28,28,28,28,4,237
8006,4,4,4,2,4,207,292,28,2,9,237
8007,2,9,9,2,4,10,9,30,2,3,237
8008,10,4,28,30,6,9,3,28,10,4,237
8009,4,9,28,24,24,10,28,6,9,24,237
8010,4,51,6,6,4,4,4,28,9,51,237
8011,4,43,9,1013,24,2,9,2,2,2,237
8012,292,292,292,292,292,292,292,292,292,292,237
8013,292,292,292,292,292,292,508,508,508,508,237
8014,508,508,292,6,292,4,9,4,24,28,237
8015,2,2,292,9,2,292,2,2,433,9,237
8016,433,1644,433,5,433,9,433,24,9,5,237
8017,433,28,2,9,9,2,2,2,2,9,237
8018,1501,888,1501,5,1501,888,44,13,209,13,237
8019,1501,130,22,6,5,22,18,1501,5,17,237
8020,130,31,1130,13,22,1501,1130,38,5,6,237
8021,19,6,5,5,888,38,19,6,888,5,237
8022,1130,6,5,888,5,888,5,1130,6,5,237
8023,888,5,888,5,6,888,1130,5,888,5,237
8024,5,888,888,6,1130,5,888,5,5,53,237
8025,1130,2,166,6,9,166,166,166,17,18,237
8026,44,22,6,166,102,166,5,22,2,1703,237
8027,9,40,2,40,1703,1703,1703,1703,2,2,237
8028,40,62,142,54,9,2,86,54,62,314,237
8029,2,9,314,2,292,2,292,292,4,292,237
8030,2,292,292,292,292,2,9,9,54,62,237
8031,2,62,86,54,28,24,9,2,28,24,237
8032,28,28,28,4,6,24,4,424,10,4,237
8033,30,3,28,28,28,24,10,3,24,24,237
8034,24,24,24,51,6,30,9,28,24,4,237
8035,51,24,24,24,51,24,24,24,4,28,237
8036,28,28,4,9,6,43,3,548,218,218,237
8037,218,81,43,2,3,6,2,6,3,2,237
8038,977,41,41,2,82,82,41,41,165,169,237
8039,169,169,99,71,147,45,1045,99,45,169,237
8040,186,97,45,45,45,169,97,159,2,2,237
8041,169,988,2,988,2,988,988,95,988,13,237
8042,38,3,38,988,38,19,169,2,62,54,237
8043,142,54,86,62,54,54,231,2,2,2,237
8044,2,2,988,988,988,2,1704,2,1704,3994,237
8045,1704,1704,1704,231,169,45,169,169,156,147,237
8046,71,169,45,147,71,45,169,231,147,147,237
8047,169,231,95,169,169,169,71,45,95,159,237
8048,169,45,71,45,169,169,2,3,6,977,237
8049,2,41,41,3,6,2,2,82,82,41,237
8050,165,169,99,1045,45,156,169,45,169,45,237
8051,169,97,45,186,45,97,45,4,424,10,237
8052,21,4,159,27,21,27,6,10,4,30,237
8053,3,9,30,3,28,4,9,28,10,4,237
8054,4,24,9,28,28,10,24,9,6,24,237
8055,28,6,4,51,4,4,4,4,4,95,237
8056,9,169,9,97,43,9,169,2,1962,24,237
8057,28,4,28,51,99,6,9,2,24,4,237
8058,28,9,24,9,4,28,24,28,24,28,237
8059,24,9,4,24,28,24,4,28,24,9,237
8060,28,24,28,28,24,28,24,28,24,9,237
8061,24,28,24,28,28,24,9,24,28,24,237
8062,4,24,28,9,24,28,28,24,24,28,237
8063,24,28,28,24,9,28,24,28,24,28,237
8064,24,9,28,24,28,24,28,4,28,24,237
8065,28,9,28,24,147,231,71,147,95,45,237
8066,169,147,71,159,169,169,95,169,4,24,237
8067,24,28,169,24,28,9,24,28,28,24,237
8068,43,43,2,6,3,150,3,6,2,150,237
8069,76,150,150,1580,150,76,517,517,76,150,237
8070,150,207,150,76,150,150,76,2,2,2,237
8071,88,2,2,1500,2,1963,887,1327,1217,1216,237
8072,1963,1462,1327,2988,1500,1327,3995,221,221,2,237
8073,2,2,1217,887,1462,1216,1327,3996,2,759,237
8074,2,759,759,2,1328,1328,1328,1328,1328,1328,237
8075,759,2,759,759,759,2,759,759,759,759,237
8076,2,759,759,759,759,2,2,2,704,1311,237
8077,797,2,930,1311,797,1312,704,930,704,2989,237
8078,2,314,314,2,2,2,2,2,2,86,237
8079,142,54,62,2989,2990,2991,3997,2,5,6,237
8080,2991,2990,6,10,6,1964,2,10,1964,2,237
8081,2,2,31,1685,1321,425,1321,425,345,425,237
8082,193,345,1321,425,2,1964,1964,2,62,86,237
8083,54,2,2,2,2,2,2,729,729,17,237
8084,5,729,44,6,18,3,5,10,6,729,237
8085,729,10,6,17,5,729,18,5,729,729,237
8086,729,2,2,2,62,54,86,2,2,150,237
8087,76,150,150,76,76,150,2,150,76,76,237
8088,76,76,150,76,76,150,150,150,76,76,237
8089,76,2,6,3,6,3,2,2,2,146,237
8090,101,2380,641,84,31,2,5,641,101,84,237
8091,2380,814,73,2380,1272,422,146,101,84,122,237
8092,1173,387,5,1273,84,122,387,146,1839,422,237
8093,1840,541,6,44,18,5,17,541,22,53,237
8094,125,22,146,84,22,20,1965,73,84,857,237
8095,814,10,387,422,5,387,73,122,541,452,237
8096,416,73,53,125,214,20,6,416,5,17,237
8097,10,87,18,416,416,84,5,87,2992,641,237
8098,2992,84,814,387,73,5,422,20,84,2993,237
8099,606,1035,641,2993,814,387,1035,422,84,73,237
8100,5,387,2,1212,2363,2364,31,1692,1691,1493,237
8101,2,1693,686,17,5,1947,1691,1692,1493,1693,237
8102,10,6,18,2994,171,20,686,171,251,5,237
8103,1212,246,3998,128,2995,2995,2381,2382,1966,2382,237
8104,1966,2383,2381,2384,1966,2382,1966,2383,2384,2384,237
8105,6,5,17,686,18,1212,20,686,173,5,237
8106,686,2994,513,1212,686,17,686,18,6,5,237
8107,686,20,5,2,3,6,2,6,3,43,237
8108,81,43,2,2,2,2,2,6,6,17,237
8109,5,416,10,6,20,6,416,416,20,22,237
8110,10,2,314,2,314,2,2,2,17,10,237
8111,6,5,5,6,10,6,17,6,5,10,237
8112,2,2,2,2,2,4,10,4,4,21,237
8113,3,4,27,10,21,27,4,30,6,3,237
8114,4,9,28,30,28,9,24,6,4,28,237
8115,9,10,6,24,24,24,28,28,4,4,237
8116,9,28,24,24,9,24,4,51,4,4,237
8117,4,4,4,28,51,24,28,24,6,9,237
8118,9,9,4,9,2,4,9,9,24,28,237
8119,4,24,28,4,4,4,2,9,9,4,237
8120,28,9,2,9,6,51,51,24,9,4,237
8121,4,51,9,28,6,2,28,2,24,9,237
8122,28,4,9,28,9,24,4,9,24,28,237
8123,28,24,4,9,9,24,28,4,9,24,237
8124,28,28,24,9,4,28,24,4,4,28,237
8125,9,24,4,9,4,28,24,4,28,24,237
8126,4,9,28,4,9,24,24,28,4,9,237
8127,4,28,4,24,4,9,28,24,4,9,237
8128,28,24,4,9,24,28,28,24,4,28,237
8129,24,4,9,28,4,9,24,9,24,28,237
8130,4,28,4,24,28,9,28,4,9,24,237
8131,28,24,9,28,4,24,28,9,28,24,237
8132,4,9,28,24,9,24,4,24,28,24,237
8133,28,9,28,4,9,24,9,28,28,60,237
8134,60,39,2,6,3,6,3,2,2,81,237
8135,43,2,2,2,2,2,2,17,6,5,237
8136,53,6,22,53,2,2,2,2,31,17,237
8137,5,5,2,39,39,60,60,3,60,60,237
8138,81,43,39,39,39,39,2,3,6,2,237
8139,6,3,2,117,90,146,108,31,2,5,237
8140,90,31,22,20,108,90,20,857,90,5,237
8141,44,108,73,90,22,5,101,18,17,90,237
8142,5,20,117,3,101,43,90,678,108,90,237
8143,117,90,384,5,6,73,20,814,5,90,237
8144,22,387,6,541,73,20,10,422,108,464,237
8145,146,5,541,783,90,867,541,20,2,2,237
8146,4,3,2,10,4,4,3,6,4,3,237
8147,21,27,6,9,3,6,30,27,21,10,237
8148,4,9,4,28,30,28,9,6,4,24,237
8149,10,9,28,6,24,9,4,6,4,28,237
8150,24,24,4,4,28,4,24,9,4,28,237
8151,9,4,24,28,4,24,28,4,24,4,237
8152,24,4,28,9,4,28,28,28,4,24,237
8153,28,4,24,28,4,9,24,28,4,28,237
8154,24,28,4,24,28,28,4,24,24,28,237
8155,9,4,24,28,24,28,4,28,39,61,237
8156,3,43,81,548,218,218,424,4,3,10,237
8157,21,4,27,21,10,27,4,30,3,6,237
8158,9,4,30,3,28,4,9,28,10,9,237
8159,4,24,9,28,28,81,43,4,9,24,237
8160,10,6,24,51,4,4,24,51,28,28,237
8161,43,24,28,24,28,6,6,4,4,24,237
8162,28,4,51,4,9,9,28,43,424,4,237
8163,10,21,4,27,27,21,10,9,4,30,237
8164,6,10,28,4,3,9,3,6,4,28,237
8165,4,9,24,28,10,6,24,9,28,28,237
8166,24,24,43,6,4,9,24,28,24,28,237
8167,24,9,28,9,4,24,28,24,28,4,237
8168,2,3,9,3,9,2,2,2385,363,363,237
8169,2,363,363,9,2,363,24,363,2,9,237
8170,28,4,2,2,2,363,9,2,363,2,237
8171,363,3,9,2,363,2,363,2,363,363,237
8172,363,363,9,2,28,363,2,363,363,24,237
8173,28,4,363,363,363,2,9,799,2,799,237
8174,28,24,881,2,881,363,363,363,24,9,237
8175,28,4,1329,1329,1329,102,463,40,427,463,237
8176,427,463,463,28,1329,40,427,2,2,9,237
8177,25,2,64,6,25,40,1329,102,427,463,237
8178,25,64,6,9,64,6,64,6,64,9,237
8179,64,64,9,25,25,64,64,25,3999,2,237
8180,4000,1329,102,40,40,28,24,1329,102,2,237
8181,9,40,363,64,64,6,9,64,4,24,237
8182,28,363,28,9,24,2,9,363,28,363,237
8183,9,363,24,28,4,363,363,2,2,6,237
8184,44,1705,415,18,1705,1502,22,5,17,6,237
8185,3,22,6,22,10,10,5,10,211,648,237
8186,476,477,738,2,22,2,17,5,1705,18,237
8187,5,1502,415,6,20,22,10,20,477,3,237
8188,2386,603,454,2386,4001,2386,990,990,990,990,237
8189,990,990,990,990,990,10,990,3,1705,990,237
8190,18,1705,17,6,5,5,6,20,1502,24,237
8191,1502,28,24,4,51,9,2,28,4,363,237
8192,363,9,6,24,28,4,2,363,28,4002,237
8193,2385,363,2,2,9,800,5,24,31,840,237
8194,6,28,22,840,20,9,22,20,10,4,237
8195,24,51,28,4,28,24,51,51,51,9,237
8196,24,4,24,28,4,24,28,4,799,2,237
8197,2,2,9,1967,9,24,2,199,1209,28,237
8198,2,9,4,363,2,86,142,54,62,2,237
8199,1706,1706,1209,4003,1706,1706,199,1209,44,3,237
8200,5,18,1706,3,15,5,105,4,86,62,237
8201,2,105,2,9,31,1110,1278,31,1042,526,237
8202,526,2996,526,5,22,73,214,18,452,193,237
8203,5,44,526,20,87,17,6,22,192,1110,237
8204,87,5,87,526,5,4004,5,18,20,17,237
8205,2996,214,737,87,73,526,22,5,28,87,237
8206,4,2,9,101,84,146,31,9,2,4005,237
8207,84,2387,814,101,387,1273,387,1839,422,1840,237
8208,541,416,416,595,5,122,84,422,595,22,237
8209,6,73,146,101,84,1272,146,18,53,17,237
8210,122,5,125,10,22,6,5,10,2387,4006,237
8211,84,6,122,814,387,5,22,5,20,5,237
8212,1110,526,1042,73,22,2,1131,20,9,1131,237
8213,31,1131,73,5,1131,345,128,1131,251,867,237
8214,1610,251,24,28,1131,73,595,73,73,4007,237
8215,1503,4,2,799,4008,799,799,2,17,2,237
8216,9,5,1253,226,22,130,2997,18,6,10,237
8217,53,2997,22,5,4009,20,9,2,10,9,237
8218,24,28,4,2,2,54,86,62,28,363,237
8219,4,24,363,28,43,5,840,20,4,20,237
8220,24,28,43,4,22,6,363,4,28,24,237
8221,9,28,4,24,28,4,24,28,4,24,237
8222,28,4,24,9,28,363,4,2,62,54,237
8223,9,62,86,24,4,28,4,28,53,24,237
8224,2,9,4,28,51,60,60,60,60,39,237
8225,3,81,43,39,10,424,4,21,4,27,237
8226,10,21,27,4,3,30,4,3,30,28,237
8227,6,9,28,10,9,4,24,28,24,9,237
8228,4,6,10,9,4,24,4,9,28,6,237
8229,51,4,6,4,4,4,4,39,254,4,237
8230,24,28,28,51,6,9,9,4,24,28,237
8231,24,4,28,24,9,4,28,24,28,24,237
8232,28,4,28,24,28,9,24,28,4,24,237
8233,28,24,28,28,24,9,28,4,28,24,237
8234,28,4,24,28,28,24,28,9,24,28,237
8235,4,24,28,28,24,28,28,28,4,24,237
8236,39,2,3,6,6,2,3,3,2,1185,237
8237,5,124,3,43,124,3,2,39,39,39,237
8238,43,41,2,41,6,3,82,82,41,165,237
8239,169,1045,99,169,97,186,97,95,159,169,237
8240,99,45,97,169,45,45,45,169,45,156,237
8241,99,3,2,6,169,169,45,169,2,2,237
8242,2,169,45,2,42,1688,1688,42,2,2,237
8243,2,1276,29,2,1276,29,2,29,1968,113,237
8244,29,113,29,2,1968,1968,29,2,2,99,237
8245,95,2,1968,3,39,81,43,2,3,6,237
8246,2,6,3,2,39,424,10,21,4,4,237
8247,27,10,21,27,6,3,9,4,30,9,237
8248,10,3,30,28,6,4,9,28,24,9,237
8249,28,4,6,10,24,9,4,9,28,24,237
8250,6,51,4,4,4,51,9,6,24,28,237
8251,4,4,4,4,24,28,28,28,9,4,237
8252,3,2,3,6,4,21,2,6,10,27,237
8253,2,3,21,10,30,27,4,3,51,9,237
8254,30,9,51,28,10,4,9,6,28,6,237
8255,28,4,51,6,10,4,24,28,9,6,237
8256,24,24,81,43,4,24,28,28,24,6,237
8257,4,9,28,4,30,3,4,28,10,9,237
8258,9,39,6,28,4,24,28,24,28,4,237
8259,9,39,28,24,4,6,28,4,51,24,237
8260,4,9,28,9,24,9,4,28,24,3,237
8261,424,4,10,21,4,27,3,21,27,10,237
8262,4,30,6,9,4,3,28,30,28,4,237
8263,9,24,28,10,28,6,24,51,6,24,237
8264,28,9,4,4,4,81,43,28,4,51,237
8265,39,39,6,9,24,28,4,51,4,24,237
8266,9,28,9,4,28,28,43,39,424,4,237
8267,10,21,4,27,21,10,4,30,27,3,237
8268,9,30,6,28,4,3,51,28,4,10,237
8269,9,6,4,28,51,10,24,28,9,4,237
8270,6,24,4,24,28,6,9,4,24,28,237
8271,28,24,9,39,43,69,69,160,69,69,237
8272,160,2,3,6,164,3,6,2,182,167,237
8273,164,161,5,310,161,5,167,164,182,41,237
8274,424,4,10,21,4,27,10,21,27,4,237
8275,6,4,30,3,9,30,3,28,9,4,237
8276,6,4,24,28,10,28,10,9,6,24,237
8277,4,4,4,9,24,4,28,24,51,9,237
8278,4,4,51,24,28,9,4,51,4,4,237
8279,6,24,28,9,24,9,4,24,28,24,237
8280,28,4,28,24,9,24,4,28,24,28,237
8281,24,28,24,9,28,4,24,24,28,28,237
8282,24,24,28,2,6,3,4,10,6,2,237
8283,21,2,27,2,3,9,3,4,27,21,237
8284,30,10,28,30,6,4,9,28,24,10,237
8285,9,28,4,28,10,6,24,9,28,4,237
8286,4,4,9,81,268,268,24,4,9,9,237
8287,43,6,6,2,9,2,9,977,41,41,237
8288,2,2,82,41,41,165,169,169,1045,186,237
8289,97,99,97,95,159,97,45,45,45,45,237
8290,169,169,169,169,231,4,45,169,1323,24,237
8291,1323,9,28,169,6,24,169,231,4,24,237
8292,28,9,9,4,2,9,2,9,28,95,237
8293,24,4,28,43,350,350,504,69,69,160,237
8294,2,2,6,2,3,3,2,2,2,114,237
8295,567,114,114,567,114,114,114,3,6,2,237
8296,114,567,114,114,114,114,176,162,2,98,237
8297,162,176,176,162,378,404,378,176,409,368,237
8298,395,419,385,162,404,98,369,5,176,386,237
8299,395,409,369,98,385,404,3,368,419,378,237
8300,386,176,98,3,237,237,668,668,214,98,237
8301,409,369,176,162,527,98,3,176,385,368,237
8302,98,214,527,98,128,176,369,98,368,395,237
8303,419,378,385,404,3,409,214,98,527,395,237
8304,385,176,409,98,214,867,214,98,368,404,237
8305,176,251,369,3,246,98,246,345,128,385,237
8306,176,214,404,395,98,527,98,98,3,73,237
8307,31,5,527,214,98,409,176,404,368,98,237
8308,73,176,409,385,395,368,98,419,404,378,237
8309,3,369,73,1816,73,176,404,409,3,378,237
8310,98,527,214,98,98,73,73,176,419,409,237
8311,98,176,214,98,73,4010,2388,2388,2388,424,237
8312,4,10,2,21,4,2,6,3,27,10,237
8313,21,27,4,30,6,28,10,6,30,9,237
8314,4,4,3,28,4,9,24,28,10,4,237
8315,6,24,24,9,28,24,6,51,4,9,237
8316,4,4,4,28,3,6,2,43,4,51,237
8317,24,9,6,24,28,2,2,9,2,1049,237
8318,2389,44,9,2,1969,4011,4012,1707,452,18,237
8319,1707,2389,17,1049,5,2389,857,1049,192,3,237
8320,1970,343,2381,10,10,1969,1049,2390,128,1707,237
8321,1049,5,1970,1971,1707,1969,1971,1970,1971,1708,237
8322,4013,1707,1708,1049,1969,1708,1708,1708,2390,1049,237
8323,5,18,17,1049,1970,5,6,1971,294,2390,237
8324,1610,1049,5,17,18,1049,5,2,176,162,237
8325,98,162,176,98,162,368,176,162,98,378,237
8326,409,369,395,385,404,419,162,386,386,3,237
8327,385,162,409,378,368,395,419,98,176,404,237
8328,162,3,3,237,369,419,404,162,176,369,237
8329,162,176,98,214,668,527,162,668,237,98,237
8330,162,176,237,214,668,419,98,176,162,527,237
8331,98,237,3,668,24,9,28,9,4,176,237
8332,378,369,162,214,378,98,527,98,3,237,237
8333,5,668,419,176,409,98,162,214,419,98,237
8334,3,98,5,162,176,98,419,378,3,369,237
8335,162,395,404,385,409,368,162,176,409,378,237
8336,98,527,98,176,214,98,162,3,369,404,237
8337,98,385,368,395,409,378,419,176,162,3,237
8338,214,176,162,378,98,214,3,162,98,246,237
8339,251,1610,176,162,404,369,98,214,369,98,237
8340,246,3,128,345,867,385,162,176,98,214,237
8341,527,98,3,98,24,4,368,162,176,369,237
8342,378,378,98,214,28,98,98,419,368,395,237
8343,409,369,162,98,404,378,176,385,98,162,237
8344,3,2,931,22,6,2,222,172,1709,715,237
8345,931,5,1050,1330,6,1710,931,629,458,715,237
8346,22,715,6,458,9,10,88,715,20,715,237
8347,1711,458,20,931,20,1050,458,715,222,1712,237
8348,458,10,172,222,458,1713,1297,222,458,1972,237
8349,1189,458,1973,222,458,1974,4,51,10,1330,237
8350,854,4014,931,5,1050,222,1710,1330,458,4015,237
8351,2998,2999,5,1709,603,2999,2998,1297,222,1330,237
8352,6,20,214,2154,931,1711,1050,458,24,222,237
8353,1712,458,222,1713,458,222,28,458,1972,222,237
8354,222,1297,458,1974,458,1973,931,22,5,1330,237
8355,931,1050,222,5,1709,1710,458,222,6,20,237
8356,222,20,1050,222,20,1711,1712,1130,222,222,237
8357,458,1713,458,1972,222,1130,1974,458,222,1973,237
8358,458,931,5,1050,1330,931,5,222,1710,20,237
8359,6,458,1709,222,20,715,854,1711,1050,4016,237
8360,458,1712,222,1713,458,222,1972,222,1973,1974,237
8361,458,222,931,5,1050,931,1330,5,1709,222,237
8362,1710,458,222,6,20,1711,458,20,222,1712,237
8363,222,1050,458,222,1713,458,2,2,9,24,237
8364,28,2,176,162,4,98,162,162,162,98,237
8365,378,369,395,368,385,176,404,419,409,162,237
8366,404,378,395,368,419,24,369,162,176,385,237
8367,409,98,162,3,237,668,237,176,385,28,237
8368,9,98,668,162,527,214,98,162,3,162,237
8369,395,162,176,98,214,527,176,98,3,214,237
8370,2,2,9,9,520,570,2,570,520,520,237
8371,520,481,570,28,570,570,570,28,28,28,237
8372,28,28,28,28,28,28,28,28,28,28,237
8373,28,28,28,28,28,28,28,2,207,2,237
8374,2,6,3,4,10,2,21,4,10,21,237
8375,3,2,6,43,2,2,2,176,162,98,237
8376,176,162,409,176,162,369,395,368,419,378,237
8377,404,98,162,214,3,419,369,385,378,368,237
8378,395,409,404,162,176,378,98,386,386,386,237
8379,3,162,237,176,162,176,385,527,98,162,237
8380,668,2,2,2,2,2391,2391,2391,162,98,237
8381,3,386,162,3,5,668,237,237,162,214,237
8382,98,395,368,668,176,368,98,3,386,98,237
8383,176,162,395,385,369,214,527,385,395,98,237
8384,386,3,98,237,668,419,395,369,378,162,237
8385,368,176,385,404,98,409,98,162,3,378,237
8386,98,162,176,385,214,527,98,176,162,98,237
8387,128,3,98,162,2,2,6,3,2,98,237
8388,6,2,176,3,162,162,98,369,378,385,237
8389,368,419,404,162,176,395,409,162,98,368,237
8390,378,419,369,385,404,162,176,409,3,395,237
8391,98,246,386,251,1610,386,386,385,98,176,237
8392,419,368,378,409,404,369,395,162,162,3,237
8393,867,128,176,162,368,98,162,214,527,173,237
8394,162,98,3,162,246,345,246,176,162,368,237
8395,369,369,214,527,98,98,98,246,162,176,237
8396,395,404,98,214,527,368,98,3,214,176,237
8397,385,369,378,368,404,419,409,395,162,3,237
8398,98,162,4,424,10,21,4,27,10,21,237
8399,27,4,30,4,6,9,10,28,4,28,237
8400,9,4,3,28,24,28,10,3,6,24,237
8401,2,24,2,3,9,9,3,176,2,162,237
8402,98,162,98,162,176,162,193,162,176,176,237
8403,162,98,369,385,409,404,378,395,368,419,237
8404,98,162,5,902,409,98,419,404,395,369,237
8405,378,385,176,368,3,386,3,386,237,668,237
8406,98,668,162,368,176,378,162,378,214,98,237
8407,527,3,98,237,4,24,98,98,3,246,237
8408,128,87,386,87,87,176,378,368,404,419,237
8409,369,395,409,385,98,43,98,3,237,668,237
8410,369,404,385,176,527,214,369,98,214,98,237
8411,3,98,214,419,368,176,527,368,4,98,237
8412,3,9,9,28,98,176,395,404,214,395,237
8413,98,3,98,176,409,395,385,404,378,369,237
8414,419,368,214,98,3,176,409,385,395,98,237
8415,214,527,98,3,192,98,98,378,369,176,237
8416,214,24,3,98,345,28,4,173,4,51,237
8417,4,9,24,4,28,51,6,24,6,173,237
8418,6,28,6,9,28,4,24,2,2,6,237
8419,3,3,2,6,43,2,2,6,3,2,237
8420,2,3,6,759,2,2,2,801,618,2,237
8421,801,618,801,801,618,2,618,801,618,801,237
8422,801,801,618,618,618,802,2,802,2,4017,237
8423,2,2,801,618,618,801,618,801,618,801,237
8424,618,801,801,618,618,801,618,618,618,618,237
8425,618,618,2,2,2,2,2,1328,2,4,237
8426,424,10,21,4,21,4,10,21,4,10,237
8427,2,2,2,88,2,88,1714,31,3000,13,237
8428,38,44,1051,3001,281,1714,4018,31,2392,3,237
8429,3002,281,1714,3,2392,3000,203,13,3002,281,237
8430,13,281,1714,5,18,1714,17,203,5,38,237
8431,19,203,38,514,565,19,203,4019,2,2,237
8432,6,3,3,2,6,2,88,2,2,4020,237
8433,4021,44,2393,2,4022,17,18,452,2,5,237
8434,857,245,204,343,2,2393,18,17,5,2393,237
8435,3,3,2,88,2,2,2,2,2,2,237
8436,2,88,2,424,4,10,21,4,60,60,237
8437,60,60,265,21,10,4,4,10,21,4,237
8438,27,6,4,30,27,21,10,51,9,6,237
8439,10,4,28,3,9,3,24,28,4,10,237
8440,28,24,24,9,6,4,9,9,24,9,237
8441,28,24,28,6,4,4,4,51,4,24,237
